object_id,path,format,role,authority_status,audience,source_hash,related_source,generated_from,generated_outputs,owner_skill,validation_status,last_validated_at,notes,source_registry
SEMANTIC-MD-AGENTS-AGENTS,.local/content_semantics/markdown/md-agents-agents.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,37f37011b22aee8091f72f4edc8a6d04997a512781f652a5d24db80e3dbe4ce8,MD-AGENTS-AGENTS,MD-AGENTS-AGENTS,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-AGENTS-RESEARCH-CONTROL,.local/content_semantics/markdown/md-agents-research-control.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,c69587b4bd8447ee6a4dcb082a8e0d4b7a16cdb7b0fc18bff4dfcfef7f602891,MD-AGENTS-RESEARCH-CONTROL,MD-AGENTS-RESEARCH-CONTROL,,obsidian-wiki,PASS,2026-06-10T18:23:33Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,.local/content_semantics/markdown/md-html-spec-research-control-system-explainer.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,e3dd17749c379d79dc3b31f87d14c1149182b21c595cc4a455229b99c3a35576,MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ONTOLOGY-AETHER-AND-AETHER-FLOW,.local/content_semantics/markdown/md-ontology-aether-and-aether-flow.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,b8e17df2354ab0fe3cae04e43940f787dd187dd67f0f40e978de080983ac6edc,MD-ONTOLOGY-AETHER-AND-AETHER-FLOW,MD-ONTOLOGY-AETHER-AND-AETHER-FLOW,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-PROJECT-CONTROL-GRILL-MEMORY-WIKI-REGISTRY-DESIGN-HANDOFF,.local/content_semantics/markdown/md-project-control-grill-memory-wiki-registry-design-handoff.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,4d012e7abc260a48746a27b33fccfff832d65fdde8c862111e5fd36d4a36bdb0,MD-PROJECT-CONTROL-GRILL-MEMORY-WIKI-REGISTRY-DESIGN-HANDOFF,MD-PROJECT-CONTROL-GRILL-MEMORY-WIKI-REGISTRY-DESIGN-HANDOFF,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-README,.local/content_semantics/markdown/md-readme.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,fe53586b9095b8a5f50d91e794c5c9fabd3fbf0e1d4145ddb2c5007a6162979c,MD-README,MD-README,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-README-RESEARCH-CONTROL,.local/content_semantics/markdown/md-readme-research-control.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,0f2139bee392a04812149ee4c79a3b438e0814570cca84241160c9ed82c20933,MD-README-RESEARCH-CONTROL,MD-README-RESEARCH-CONTROL,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-README-RESEARCH-CONTROL-APPROVALS,.local/content_semantics/markdown/md-readme-research-control-approvals.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,aea32130ed70d3eedd75d651d5015968450b3cb375324bb3732c25958d227722,MD-README-RESEARCH-CONTROL-APPROVALS,MD-README-RESEARCH-CONTROL-APPROVALS,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-RESEARCH-CONTROL-DESIGN-DIRECTOR-LED-AGENT-ARCHITECTURE-GRILL-DECISIONS,.local/content_semantics/markdown/md-research-control-design-director-led-agent-architecture-grill-decisions.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,2a776e672d0246cdad5dbed03711f54e8a8e2bbbfeb8b4b0960950a7117f53af,MD-RESEARCH-CONTROL-DESIGN-DIRECTOR-LED-AGENT-ARCHITECTURE-GRILL-DECISIONS,MD-RESEARCH-CONTROL-DESIGN-DIRECTOR-LED-AGENT-ARCHITECTURE-GRILL-DECISIONS,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-PHYSICS-CANDIDATE-CONSTRUCTOR-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-physics-candidate-constructor-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,93ae4020e24bab6c93d26cd65561d0e91772560b8dd1942c48c67a9548784572,MD-ROLE-AGENTS-ROLES-PHYSICS-CANDIDATE-CONSTRUCTOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-CANDIDATE-CONSTRUCTOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-PHYSICS-GATE-CHAIR-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-physics-gate-chair-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,1da0c89d58b9459cefcd5e428723d862f5bed8548ed0adf47b1c27c46d91b680,MD-ROLE-AGENTS-ROLES-PHYSICS-GATE-CHAIR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-GATE-CHAIR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-PHYSICS-ONTOLOGY-FORMALIZER-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-physics-ontology-formalizer-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,3403ff4dc196aa341b4b5e3fcfe289543bf37e8155c466063763e3549312dcef,MD-ROLE-AGENTS-ROLES-PHYSICS-ONTOLOGY-FORMALIZER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-ONTOLOGY-FORMALIZER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-PHYSICS-REFUTER-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-physics-refuter-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,d67870daa90c66779a5c33b82f745a3d71099ba6a1ed45063b0e02cd6dfff854,MD-ROLE-AGENTS-ROLES-PHYSICS-REFUTER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-REFUTER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-PHYSICS-SMUGGLING-AUDITOR-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-physics-smuggling-auditor-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,ee7b02f6afbb419f6b22173b8f15c80b5f95ab2d728cbbc1f1f02b5e409b5cfd,MD-ROLE-AGENTS-ROLES-PHYSICS-SMUGGLING-AUDITOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-SMUGGLING-AUDITOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DIRECTOR-OF-RESEARCH-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-director-of-research-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,a0b14933473b0e0f8cd0fd8fd2b24fbff9634f5f52279053d2c307e4d6bc42ea,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DIRECTOR-OF-RESEARCH-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DIRECTOR-OF-RESEARCH-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T17:45:28Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DOCUMENTATION-CURATOR-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-documentation-curator-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,41e0a2d5207d9ea760898d5db234e84bc346e86b9a86a321955fee00a6e1097c,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DOCUMENTATION-CURATOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DOCUMENTATION-CURATOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DOCUMENTATION-CURATOR-V0-2-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-documentation-curator-v0-2-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,628acec7a07c16d9c17d6f4a95c42a0593d6a48da4ab9dcb1f8f8d77343231dc,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DOCUMENTATION-CURATOR-V0-2-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-DOCUMENTATION-CURATOR-V0-2-0-MD,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-MEMORY-SYSTEM-MAINTAINER-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-memory-system-maintainer-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,0ec40aa61444ef33b1fc375c772df6df2139b0d46ae33ff085a2b5a886712267,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-MEMORY-SYSTEM-MAINTAINER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-MEMORY-SYSTEM-MAINTAINER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-process-integrity-auditor-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,5e54f60d6a3064006e0a6ec73719475f191f21c975b9b2292498abb1dcc83db4,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROCESS-INTEGRITY-AUDITOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-project-control-maintainer-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,4d31cdcdf991dc2f503b3f8cc1c4abbbf4389ab1fd6dcd048396b8e85039665e,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T18:23:33Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-project-system-director-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,38e37c63637c81ddaabe7fcba760efea348665b2d4534e46961d7ba2c7a32972,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-SYSTEM-DIRECTOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,.local/content_semantics/markdown/md-role-agents-roles-research-ops-validator-engineer-v0-1-0-md.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,bcc23bae02e78fcafabffb8d5fe1afca48a591edc56c0bc05b868b9d9e400c77,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-VALIDATOR-ENGINEER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SCHEMA-AGENT-JOB-SCHEMA,.local/content_semantics/markdown/md-schema-agent-job-schema.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,76acbed9cfe50a2475f794e8fccf6f1ae01704b59a742c87f93a93c47ef4c527,MD-SCHEMA-AGENT-JOB-SCHEMA,MD-SCHEMA-AGENT-JOB-SCHEMA,,obsidian-wiki,PASS,2026-06-10T05:23:00Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,.local/content_semantics/markdown/md-schema-director-decision-schema.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,8163f5dbe8e231dc61f1d78032edc972f61c286ce5bf417031937e56e9849a17,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,.local/content_semantics/markdown/md-schema-documentation-impact-schema.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,cedfc214d015b2bfb6647be62c375533d9f96bd731230013069f2854be5ec5e9,MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,MD-SCHEMA-DOCUMENTATION-IMPACT-SCHEMA,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SCHEMA-EXECUTION-ROLE-SCHEMA,.local/content_semantics/markdown/md-schema-execution-role-schema.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,89f358d8263dead21d99999d183a0d18cdd96cc62e66ee0e4125a21f418244e1,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,,obsidian-wiki,PASS,2026-06-10T17:45:28Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SCHEMA-ROLE-SCHEMA,.local/content_semantics/markdown/md-schema-role-schema.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,adfe47c287d9e67e0b6c864b8534ae48fb6d3cbb950c4f61d938badccd9d31f6,MD-SCHEMA-ROLE-SCHEMA,MD-SCHEMA-ROLE-SCHEMA,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-CONTINUE-RESEARCH,.local/content_semantics/markdown/md-skill-continue-research.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,43acc28efdabc61465f41f054a2b61cf71d139d183920cb783bc90197ab0af22,MD-SKILL-CONTINUE-RESEARCH,MD-SKILL-CONTINUE-RESEARCH,,obsidian-wiki,PASS,2026-06-10T17:45:28Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-GRILL-ME,.local/content_semantics/markdown/md-skill-grill-me.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,74147eb6010a65957efef2b9e0f0b3ff935c1def7fc117697151b1d0f3610556,MD-SKILL-GRILL-ME,MD-SKILL-GRILL-ME,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-HTML-VISUAL-EXPLAINER,.local/content_semantics/markdown/md-skill-html-visual-explainer.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,33267d7eb5a4e5c003745393533b8765135559e53676088760c9e22425a9f063,MD-SKILL-HTML-VISUAL-EXPLAINER,MD-SKILL-HTML-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-IMPROVE-PROJECT-SYSTEM,.local/content_semantics/markdown/md-skill-improve-project-system.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,1cacdb5a5c99937321874741e525a65472b5e4549a08c97e8cff6051c130225c,MD-SKILL-IMPROVE-PROJECT-SYSTEM,MD-SKILL-IMPROVE-PROJECT-SYSTEM,,obsidian-wiki,PASS,2026-06-10T18:23:33Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-MARKDOWN-WIKI,.local/content_semantics/markdown/md-skill-markdown-wiki.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,9e407dca9b4657c18b9edd38be0181f5bf6c98336a763c74172c74439076683c,MD-SKILL-MARKDOWN-WIKI,MD-SKILL-MARKDOWN-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-OBSIDIAN-WIKI,.local/content_semantics/markdown/md-skill-obsidian-wiki.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,c38ca75812a57a3f71e4274ee38cbacd7854775f8a09ae7592addeb9cd0f4fe3,MD-SKILL-OBSIDIAN-WIKI,MD-SKILL-OBSIDIAN-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-ONTOLOGY-PROMOTION,.local/content_semantics/markdown/md-skill-ontology-promotion.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,e9d7455fba3553e6e27b971a2602dbfed287528e200dd733ea9eb8e0a9882e73,MD-SKILL-ONTOLOGY-PROMOTION,MD-SKILL-ONTOLOGY-PROMOTION,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-PDF-DERIVATIVE-BUILD,.local/content_semantics/markdown/md-skill-pdf-derivative-build.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,983bc0fe63bed2c3f15d62e8c25d56397d6dd322a8d0c5406817aca7b14bb2d4,MD-SKILL-PDF-DERIVATIVE-BUILD,MD-SKILL-PDF-DERIVATIVE-BUILD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-PROJECT-MEMORY-SYSTEM,.local/content_semantics/markdown/md-skill-project-memory-system.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,0092bc07f5ecf1714a2ae3dfba2567d29c64876ea9cfa4948de5004977b6164f,MD-SKILL-PROJECT-MEMORY-SYSTEM,MD-SKILL-PROJECT-MEMORY-SYSTEM,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-TEX-WIKI,.local/content_semantics/markdown/md-skill-tex-wiki.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,00070187a46d9dfdd617746603e21fcff2e20484d6be327b13d37ec6fb52ccda,MD-SKILL-TEX-WIKI,MD-SKILL-TEX-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-MD-SKILL-VISUAL-EXPLAINER,.local/content_semantics/markdown/md-skill-visual-explainer.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,49ad455d910a84f47d9822ae859ec25bbdf8269377fe421b5f48913d5b910ea0,MD-SKILL-VISUAL-EXPLAINER,MD-SKILL-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,.local/content_semantics/pdf/pdf-ontology-aether-flow-consistency.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,fd739d4b7bbeaaef301c7ad915f732877bf4a9a3200e2d25bb0fe1e88f1999c4,PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,PDF-ONTOLOGY-AETHER-FLOW-CONSISTENCY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,.local/content_semantics/pdf/pdf-ontology-aether-flow-dynamics.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,5261c59125ad3ddbca718d79efba7f436bef3b26bc3503c9af83e63a964028ef,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,.local/content_semantics/pdf/pdf-ontology-aether-flow-exact-closure-flagship-article.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,228b7d2d43c163d82824d692fd853a59aff7c59dc96df115e0789d725802d3c4,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,.local/content_semantics/pdf/pdf-ontology-aether-flow-exact-closure-note.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,a883a7cfbc7e5470b6e6b1ad62701fe5632a35ad080d1341efb78b1c848471fd,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,.local/content_semantics/pdf/pdf-ontology-aether-flow-exact-closure-sequence-overview.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,d15e4f51939be8c37a6241c1421f0e4594c2d9a41012dd8f8ac409c52e64813a,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,.local/content_semantics/pdf/pdf-ontology-aether-flow-foundations.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,2fe2e1399b3d226f068673925193e5d49d9ef29cad106ef2db2a9fafcdcfec0c,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,.local/content_semantics/pdf/pdf-ontology-aether-flow-geometry.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,915702368a289172d5fafdc03d50eca5b7d286c88f482aa283a0e70c9a139741,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
SEMANTIC-PDF-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,.local/content_semantics/pdf/pdf-ontology-aether-flow-relativistic-recovery.txt,content_semantics,content_semantic_extract,generated_noncanonical,agents,e3877a1ffa7b506546f248f9240a9365026fbadf19c19e6b78338009c54a8c02,PDF-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,PDF-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated deterministic content semantics for local agent retrieval.,CONTENT_SEMANTIC_REGISTRY.csv
